date,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2025-06-01,456,1,6,454,14007594.0,170082.0,13837512.0,333514.14,4049.57,329464.57,456.0,456.0,456.0,6.0,6.0,6.0,454.0,454.0,454.0,14007594.0,14007594.0,14007594.0,170082.0,170082.0,170082.0,13837512.0,13837512.0,13837512.0,333514.14,333514.14,333514.14,4049.57,4049.57,4049.57,329464.57,329464.57,329464.57
2025-06-02,297,0,6,294,9126749.0,176660.0,8950089.0,217303.55,4206.19,213097.36,376.5,376.5,376.5,6.0,6.0,6.0,374.0,374.0,374.0,11567171.5,11567171.5,11567171.5,173371.0,173371.0,173371.0,11393800.5,11393800.5,11393800.5,275408.84,275408.84,275408.84,4127.88,4127.88,4127.88,271280.96,271280.96,271280.96
2025-06-03,252,9,11,244,7777105.0,335850.0,7441255.0,185169.17,7996.43,177172.74,335.0,335.0,335.0,7.67,7.67,7.67,330.67,330.67,330.67,10303816.0,10303816.0,10303816.0,227530.67,227530.67,227530.67,10076285.33,10076285.33,10076285.33,245328.95,245328.95,245328.95,5417.4,5417.4,5417.4,239911.56,239911.56,239911.56
2025-06-04,356,1,8,351,10928884.0,235568.0,10693316.0,260211.52,5608.76,254602.76,340.25,340.25,340.25,7.75,7.75,7.75,335.75,335.75,335.75,10460083.0,10460083.0,10460083.0,229540.0,229540.0,229540.0,10230543.0,10230543.0,10230543.0,249049.6,249049.6,249049.6,5465.24,5465.24,5465.24,243584.36,243584.36,243584.36
2025-06-05,308,1,6,305,9480838.0,182090.0,9298748.0,225734.24,4335.48,221398.76,333.8,333.8,333.8,7.4,7.4,7.4,329.6,329.6,329.6,10264234.0,10264234.0,10264234.0,220050.0,220050.0,220050.0,10044184.0,10044184.0,10044184.0,244386.52,244386.52,244386.52,5239.29,5239.29,5239.29,239147.24,239147.24,239147.24
2025-06-06,222,15,20,206,6770964.0,498748.0,6272216.0,161213.43,11874.95,149338.48,315.17,315.17,315.17,9.5,9.5,9.5,309.0,309.0,309.0,9682022.33,9682022.33,9682022.33,266499.67,266499.67,266499.67,9415522.67,9415522.67,9415522.67,230524.34,230524.34,230524.34,6345.23,6345.23,6345.23,224179.11,224179.11,224179.11
2025-06-07,462,29,32,434,14148974.0,949580.0,13199394.0,336880.33,22609.05,314271.29,336.14,336.14,336.14,12.71,12.71,12.71,326.86,326.86,326.86,10320158.29,10320158.29,10320158.29,364082.57,364082.57,364082.57,9956075.71,9956075.71,9956075.71,245718.05,245718.05,245718.05,8668.63,8668.63,8668.63,237049.42,237049.42,237049.42
2025-06-08,475,2,3,476,14515412.0,89400.0,14426012.0,345605.05,2128.57,343476.48,338.86,353.5,353.5,12.29,11.5,11.5,330.0,345.5,345.5,10392703.71,10844565.0,10844565.0,352556.57,329747.25,329747.25,10040147.14,10514817.75,10514817.75,247445.33,258203.93,258203.93,8394.2,7851.12,7851.12,239051.12,250352.8,250352.8
2025-06-09,274,29,97,181,8402474.0,2925103.0,5477371.0,200058.9,69645.31,130413.6,335.57,344.67,344.67,25.29,21.0,21.0,313.86,327.22,327.22,10289235.86,10573221.56,10573221.56,745191.29,618120.11,618120.11,9544044.57,9955101.44,9955101.44,244981.81,251743.37,251743.37,17742.65,14717.15,14717.15,227239.16,237026.23,237026.23
2025-06-10,461,9,15,449,14086463.0,456050.0,13630413.0,335391.98,10858.33,324533.64,365.43,356.3,356.3,25.86,20.4,20.4,343.14,339.4,339.4,11190572.71,10924545.7,10924545.7,762362.71,601913.1,601913.1,10428210.0,10322632.6,10322632.6,266442.21,260108.23,260108.23,18151.49,14331.26,14331.26,248290.72,245776.97,245776.97
2025-06-11,180,2,5,178,5557657.0,150228.0,5407429.0,132325.17,3576.86,128748.31,340.29,340.27,340.27,25.43,19.0,19.0,318.43,324.73,324.73,10423254.57,10436646.73,10436646.73,750171.29,560850.82,560850.82,9673083.29,9875795.91,9875795.91,248172.73,248491.59,248491.59,17861.22,13353.59,13353.59,230311.51,235138.0,235138.0
2025-06-12,331,1,8,326,10174644.0,242150.0,9932494.0,242253.43,5765.48,236487.95,343.57,339.5,339.5,25.71,18.08,18.08,321.43,324.83,324.83,10522369.71,10414813.17,10414813.17,758751.29,534292.42,534292.42,9763618.43,9880520.75,9880520.75,250532.61,247971.74,247971.74,18065.51,12721.25,12721.25,232467.11,235250.5,235250.5
2025-06-13,416,5,7,411,12692210.0,211680.0,12480530.0,302195.48,5040.0,297155.48,371.29,345.38,345.38,23.86,17.23,17.23,350.71,331.46,331.46,11368262.0,10589997.54,10589997.54,717741.57,509476.08,509476.08,10650520.43,10080521.46,10080521.46,270672.91,252142.8,252142.8,17089.09,12130.38,12130.38,253583.82,240012.42,240012.42
2025-06-14,263,2,12,254,8114084.0,362050.0,7752034.0,193192.48,8620.24,184572.24,342.86,339.5,339.5,21.0,16.86,16.86,325.0,325.93,325.93,10506134.86,10413146.57,10413146.57,633808.71,498945.64,498945.64,9872326.14,9914200.93,9914200.93,250146.07,247932.06,247932.06,15090.68,11879.66,11879.66,235055.39,236052.4,236052.4
2025-06-15,726,44,46,683,22103254.0,1397845.0,20705409.0,526267.95,33282.02,492985.93,378.71,358.79,365.27,27.14,19.71,18.8,354.57,342.29,349.73,11590112.29,10991408.0,11192487.07,820729.43,586643.0,558872.27,10769382.86,10404765.0,10633614.8,275955.06,261700.19,266487.79,19541.18,13967.69,13306.48,256413.88,247732.5,253181.31
2025-06-16,368,11,17,354,11285316.0,516970.0,10768346.0,268698.0,12308.81,256389.19,392.14,363.86,365.44,15.71,20.5,18.69,379.29,346.57,350.0,12001946.86,11145591.36,11198288.88,476710.43,610950.86,556253.38,11525236.43,10534640.5,10642035.5,285760.64,265371.22,266625.93,11350.25,14546.45,13244.13,274410.39,250824.77,253381.8
2025-06-17,121,0,7,116,3733048.0,210600.0,3522448.0,88882.1,5014.29,83867.81,343.57,354.5,351.06,14.57,20.21,18.0,331.71,337.43,336.24,10522887.57,10856730.14,10759157.06,441646.14,602004.43,535920.82,10081241.43,10254725.71,10223236.24,250544.94,258493.58,256170.41,10515.39,14333.44,12760.02,240029.56,244160.14,243410.39
2025-06-18,473,6,13,463,14401107.0,389521.0,14011586.0,342883.5,9274.31,333609.19,385.43,362.86,357.83,15.71,20.57,17.72,372.43,345.43,343.28,11786237.57,11104746.07,10961487.61,475830.86,613001.07,527787.5,11310406.71,10491745.0,10433700.11,280624.71,264398.72,260987.8,11329.31,14595.26,12566.37,269295.4,249803.45,248421.43
2025-06-19,134,4,16,121,4143487.0,469632.0,3673855.0,98654.45,11181.71,87472.74,357.29,350.43,346.05,16.86,21.29,17.63,343.14,332.29,331.58,10924643.71,10723506.71,10602645.47,508328.29,633539.79,524726.68,10416315.43,10089966.93,10077918.79,260110.57,255321.59,252443.94,12103.05,15084.28,12493.49,248007.51,240237.31,239950.45
2025-06-20,261,21,83,182,8024995.0,2503645.0,5521350.0,191071.31,59610.6,131460.71,335.14,353.21,341.8,27.71,25.79,20.9,310.43,330.57,324.1,10257898.71,10813080.36,10473762.95,835751.86,776746.71,623672.6,9422146.86,10036333.64,9850090.35,244235.68,257454.3,249375.31,19898.85,18493.97,14849.35,224336.83,238960.33,234525.96
2025-06-21,374,3,8,369,11437883.0,241860.0,11196023.0,272330.55,5758.57,266571.98,351.0,346.93,343.33,27.14,24.07,20.29,326.86,325.93,326.24,10732727.14,10619431.0,10519673.43,818581.86,726195.29,605491.05,9914145.29,9893235.71,9914182.38,255541.12,252843.6,250468.42,19490.04,17290.36,14416.45,236051.08,235553.23,236051.96
2025-06-22,419,5,12,410,12782771.0,338056.0,12444715.0,304351.69,8048.95,296302.74,307.14,342.93,346.77,22.29,24.71,19.91,287.86,321.21,330.05,9401229.57,10495670.93,10622541.5,667183.43,743956.43,593334.91,8734046.14,9751714.5,10029206.59,223838.8,249896.93,252917.66,15885.32,17713.25,14127.02,207953.48,232183.68,238790.63
2025-06-23,593,1,6,590,18086878.0,181130.0,17905748.0,430639.95,4312.62,426327.33,339.29,365.71,357.48,20.71,18.21,19.3,321.57,350.43,341.35,10372881.29,11187414.07,10947077.87,619206.29,547958.36,575412.96,9753675.0,10639455.71,10371664.91,246973.36,266367.0,260644.71,14743.01,13046.63,13700.31,232230.36,253320.37,246944.4
2025-06-24,395,21,28,370,12066704.0,847858.0,11218846.0,287302.48,20187.1,267115.38,378.43,361.0,359.04,23.71,19.14,19.67,357.86,344.79,342.54,11563403.57,11043145.57,10993728.96,710243.14,575944.64,586764.83,10853160.43,10467200.93,10406964.12,275319.13,262932.04,261755.45,16910.55,13712.97,13970.59,258408.58,249219.07,247784.86
2025-06-25,472,8,11,465,14438682.0,330418.0,14108264.0,343778.14,7867.1,335911.05,378.29,381.86,363.56,23.43,19.57,19.32,358.14,365.29,347.44,11568771.43,11677504.5,11131527.08,701799.86,588815.36,576510.96,10866971.57,11088689.14,10555016.12,275446.94,278035.82,265036.36,16709.52,14019.41,13726.45,258737.42,264016.41,251309.91
2025-06-26,206,3,6,202,6303355.0,162341.0,6141014.0,150079.88,3865.26,146214.62,388.57,372.93,357.5,22.0,19.43,18.81,369.71,356.43,341.85,11877324.0,11400983.86,10945828.15,657901.14,583114.71,560581.35,11219422.86,10817869.14,10385246.81,282793.43,271452.0,260614.96,15664.31,13883.68,13347.18,267129.12,257568.31,247267.78
2025-06-27,136,6,8,130,4154182.0,222650.0,3931532.0,98909.1,5301.19,93607.9,370.71,352.93,349.3,11.29,19.5,18.41,362.29,336.36,334.0,11324350.71,10791124.71,10694285.7,332044.71,583898.29,548065.37,10992306.0,10207226.43,10146220.33,269627.4,256931.54,254625.85,7905.83,13902.34,13049.18,261721.57,243029.2,241576.68
2025-06-28,611,15,18,596,18637974.0,541030.0,18096944.0,443761.29,12881.67,430879.62,404.57,377.79,358.64,12.71,19.93,18.39,394.71,360.79,343.36,12352935.14,11542831.14,10977988.86,374783.29,596682.57,547814.11,11978151.86,10946148.57,10430174.75,294117.5,274829.31,261380.69,8923.41,14206.73,13043.19,285194.09,260622.59,248337.49
2025-06-29,548,8,10,541,16659847.0,222871.0,16436976.0,396663.02,5306.45,391356.57,423.0,365.07,365.17,12.43,17.36,18.1,413.43,350.64,350.17,12906803.14,11154016.36,11173915.0,358328.29,512755.86,536609.17,12548474.86,10641260.5,10637305.83,307304.84,265571.82,266045.6,8531.63,12208.47,12776.41,298773.21,253363.34,253269.19
2025-06-30,246,4,5,244,7530759.0,151017.0,7379742.0,179303.79,3595.64,175708.14,373.43,356.36,361.2,12.29,16.5,17.67,364.0,342.79,346.63,11398786.14,10885833.71,11052476.47,354026.43,486616.36,523756.1,11044759.71,10399217.36,10528720.37,271399.67,259186.52,263154.2,8429.2,11586.1,12470.38,262970.47,247600.41,250683.82
2025-07-01,569,18,30,543,17366345.0,846044.0,16520301.0,413484.4,20143.9,393340.5,398.29,388.36,364.97,12.57,18.14,18.47,388.71,373.29,349.6,12155877.71,11859640.64,11164434.83,353767.29,532005.21,546288.17,11802110.43,11327635.43,10618146.67,289425.66,282372.4,265819.88,8423.03,12666.79,13006.86,281002.63,269705.61,252813.02
2025-07-02,206,3,4,204,6304191.0,110672.0,6193519.0,150099.79,2635.05,147464.74,360.29,369.29,361.93,11.57,17.5,18.4,351.43,354.79,346.6,10993807.57,11281289.5,11070349.57,322375.0,512087.43,544088.57,10671432.57,10769202.07,10526261.0,261757.32,268602.13,263579.75,7675.59,12192.56,12954.49,254081.73,256409.57,250625.26
2025-07-03,409,35,43,370,12516728.0,1298799.0,11217929.0,298017.33,30923.79,267093.55,389.29,388.93,367.17,16.86,19.43,19.47,375.43,372.57,350.8,11881432.29,11879378.14,11228337.0,484726.14,571313.64,576186.87,11396706.14,11308064.5,10652150.13,282891.25,282842.34,267341.36,11541.1,13602.71,13718.74,271350.15,269239.63,253622.62
2025-07-04,382,7,9,376,11708088.0,261777.0,11446311.0,278764.0,6232.79,272531.21,424.43,397.57,368.03,17.0,14.14,19.5,410.57,386.43,351.63,12960561.71,12142456.21,11254310.47,490315.71,411180.21,577060.5,12470246.0,11731276.0,10677249.97,308584.8,289106.1,267959.77,11674.18,9790.01,13739.54,296910.62,279316.1,254220.24
2025-07-05,252,24,35,220,7756129.0,1061138.0,6694991.0,184669.74,25265.19,159404.55,373.14,388.86,366.17,19.43,16.07,20.47,356.86,375.79,348.8,11406012.43,11879473.79,11196820.17,564616.86,469700.07,606362.1,10841395.57,11409773.71,10590458.07,271571.72,282844.61,266590.96,13443.26,11183.34,14437.19,258128.47,271661.28,252153.76
2025-07-06,335,1,2,336,10286389.0,60870.0,10225519.0,244914.02,1449.29,243464.74,342.71,382.86,369.93,18.29,15.36,19.87,327.57,370.5,353.13,10495518.43,11701160.79,11314001.0,541473.86,449901.07,591766.17,9954044.57,11251259.71,10722234.83,249893.3,278599.07,269380.98,12892.24,10711.93,14089.67,237001.06,267887.14,255291.31
2025-07-07,83,1,6,79,2585124.0,180680.0,2404444.0,61550.57,4301.9,57248.67,319.43,346.43,357.3,18.43,15.36,19.0,304.0,334.0,341.3,9788999.14,10593892.64,10928539.33,545711.43,449868.93,566136.17,9243287.71,10144023.71,10362403.17,233071.41,252235.54,260203.32,12993.13,10711.17,13479.43,220078.28,241524.37,246723.89
2025-07-08,208,0,5,206,6395662.0,151310.0,6244352.0,152277.67,3602.62,148675.05,267.86,333.07,348.4,14.86,13.71,19.07,255.86,322.29,332.3,8221758.71,10188818.21,10657881.0,446463.71,400115.5,568199.83,7775295.0,9788702.71,10089681.17,195756.16,242590.91,253759.07,10630.09,9526.56,13528.57,185126.07,233064.35,240230.5
2025-07-09,276,5,8,271,8468332.0,243590.0,8224742.0,201626.95,5799.76,195827.19,277.86,319.07,348.47,15.43,13.5,16.1,265.43,308.43,335.3,8530921.71,9762364.64,10660076.27,465452.0,393913.5,478816.07,8065469.71,9368451.14,10181260.2,203117.18,232437.25,253811.34,11082.19,9378.89,11400.38,192034.99,223058.36,242410.96
2025-07-10,693,9,16,681,21221444.0,484090.0,20737354.0,505272.48,11525.95,493746.52,318.43,353.86,356.2,11.57,14.21,16.13,309.86,342.64,343.03,9774452.57,10827942.43,10897908.97,349065.0,416895.57,479750.73,9425387.57,10411046.86,10418158.23,232725.06,257808.15,259474.02,8311.07,9926.09,11422.64,224413.99,247882.07,248051.39
2025-07-11,115,0,3,114,3548964.0,89130.0,3459834.0,84499.14,2122.14,82377.0,280.29,352.36,354.03,10.71,13.86,16.07,272.43,341.5,340.9,8608863.43,10784712.57,10830952.53,324401.14,407358.43,477714.13,8284462.29,10377354.14,10353238.4,204972.94,256778.87,257879.82,7723.84,9699.01,11374.15,197249.1,247079.86,246505.68
2025-07-12,668,14,27,645,20407369.0,821130.0,19586239.0,485889.74,19550.71,466339.02,339.71,356.43,365.27,9.57,14.5,16.7,333.14,345.0,351.53,10416183.43,10911097.93,11172043.37,290114.29,427365.57,497013.47,10126069.14,10483732.36,10675029.9,248004.37,259788.05,266001.03,6907.48,10175.37,11833.65,241096.88,249612.68,254167.38
2025-07-13,37,0,5,34,1174504.0,151110.0,1023394.0,27964.38,3597.86,24366.52,297.14,319.93,352.63,10.0,14.14,16.63,290.0,308.79,338.97,9114485.57,9805002.0,10788119.83,303005.71,422239.79,494994.47,8811479.86,9382762.21,10293125.37,217011.56,233452.43,256860.0,7214.42,10053.33,11785.58,209797.14,223399.1,245074.41
2025-07-14,226,6,9,220,6947774.0,272750.0,6675024.0,165423.19,6494.05,158929.14,317.57,318.5,351.4,10.43,14.43,16.53,310.14,307.07,337.83,9737721.29,9763360.21,10749242.83,316158.57,430935.0,492017.8,9421562.71,9332425.21,10257225.03,231850.51,232460.96,255934.35,7527.58,10260.36,11714.71,224322.92,222200.6,244219.64
2025-07-15,238,3,9,232,7285563.0,267770.0,7017793.0,173465.79,6375.48,167090.31,321.86,294.86,335.13,11.0,12.93,15.3,313.86,284.86,322.8,9864850.0,9043304.36,10255319.8,332795.71,389629.71,454348.63,9532054.29,8653674.64,9800971.17,234877.38,215316.77,244174.28,7923.71,9276.9,10817.82,226953.67,206039.87,233356.46
2025-07-16,493,7,18,478,15066794.0,544659.0,14522135.0,358733.19,12968.07,345765.12,352.86,315.36,339.3,12.43,13.93,15.33,343.43,304.43,326.93,10807487.43,9669204.57,10381369.07,375805.57,420628.79,455271.6,10431681.86,9248575.79,9926097.47,257321.13,230219.16,247175.45,8947.75,10014.97,10839.8,248373.38,220204.18,236335.65
2025-07-17,197,1,11,189,6037701.0,326637.0,5711064.0,143754.79,7777.07,135977.71,282.0,300.21,341.83,11.71,11.64,15.47,273.14,291.5,329.37,8638381.29,9206416.93,10458190.83,353312.29,351188.64,459139.5,8285069.0,8855228.29,9999051.33,205675.75,219200.4,249004.54,8412.2,8361.63,10931.89,197263.55,210838.77,238072.65
2025-07-18,621,8,36,588,18925757.0,1071215.0,17854542.0,450613.26,25505.12,425108.14,354.29,317.29,346.77,16.43,13.57,16.23,340.86,306.64,333.53,10835066.0,9721964.71,10609012.5,493610.14,409005.64,481862.63,10341455.86,9312959.07,10127149.87,257977.76,231475.35,252595.54,11752.62,9738.23,11472.92,246225.14,221737.12,241122.62
2025-07-19,578,7,100,482,17648815.0,3029440.0,14619375.0,420209.88,72129.52,348080.36,341.43,340.57,361.57,26.86,18.21,19.03,317.57,325.36,345.57,10440986.86,10428585.14,11059190.1,809083.0,549598.64,567189.57,9631903.86,9878986.5,10492000.53,248594.93,248299.65,263314.05,19263.88,13085.68,13504.51,229331.04,235213.96,249809.54
2025-07-20,708,10,200,512,21634287.0,6051681.0,15582606.0,515102.07,144087.64,371014.43,437.29,367.21,376.47,54.71,32.36,22.93,385.86,337.93,356.57,13363813.0,11239149.29,11512833.17,1652021.71,977513.71,685457.43,11711791.29,10261635.57,10827375.73,318186.02,267598.79,274115.08,39333.85,23274.14,16320.42,278852.17,244324.66,257794.66
2025-07-21,521,1,71,454,15983450.0,2154285.0,13829165.0,380558.33,51292.5,329265.83,479.43,398.5,381.37,63.57,37.0,25.03,419.29,364.71,359.4,14654623.86,12196172.57,11664352.07,1920812.43,1118485.5,749204.93,12733811.43,11077687.07,10915147.13,348919.62,290385.06,277722.67,45733.63,26630.61,17838.21,303185.99,263754.45,259884.46
2025-07-22,204,7,17,191,6311422.0,507270.0,5804152.0,150271.95,12077.86,138194.1,474.57,398.21,374.2,64.71,37.86,25.2,413.43,363.64,352.1,14515460.86,12190155.43,11448640.43,1955026.71,1143911.21,754845.4,12560434.14,11046244.21,10693795.03,345606.21,290241.8,272586.68,46548.25,27235.98,17972.51,299057.96,263005.81,254614.17
2025-07-23,357,2,10,351,10961309.0,302159.0,10659150.0,260983.55,7194.26,253789.29,455.14,404.0,366.33,63.57,38.0,25.33,395.29,369.36,344.13,13928963.0,12368225.21,11211121.47,1920383.86,1148094.71,758879.7,12008579.14,11220130.5,10452241.77,331641.98,294481.55,266931.46,45723.42,27335.59,18068.56,285918.55,267145.96,248862.9
2025-07-24,318,5,7,314,9712764.0,211510.0,9501254.0,231256.29,5035.95,226220.33,472.43,377.21,363.77,63.0,37.36,24.63,413.14,343.14,342.27,14453972.0,11546176.64,11132656.8,1903937.14,1128624.71,737668.1,12550034.86,10417551.93,10394988.7,344142.19,274908.97,265063.26,45331.84,26872.02,17563.53,298810.35,248036.95,247499.73
2025-07-25,115,0,9,108,3574949.0,273763.0,3301186.0,85117.83,6518.17,78599.67,400.14,377.21,351.87,59.14,37.79,24.57,344.57,342.71,330.37,12260999.43,11548032.71,10770532.37,1790015.43,1141812.79,735779.6,10470984.0,10406219.93,10034752.77,291928.56,274953.16,256441.25,42619.41,27186.02,17518.56,249309.14,247767.14,238922.68
2025-07-26,449,14,17,436,13801513.0,517130.0,13284383.0,328607.45,12312.62,316294.83,381.71,361.57,359.97,47.29,37.07,24.93,338.0,327.79,338.17,11711384.86,11076185.86,11020470.97,1431114.0,1120098.5,747605.9,10280270.86,9956087.36,10272865.07,278842.5,263718.71,262392.17,34074.14,26669.01,17800.14,244768.35,237049.7,244592.02
2025-07-27,277,0,4,276,8505273.0,120970.0,8384303.0,202506.5,2880.24,199626.26,320.14,378.71,364.67,19.29,37.0,24.8,304.29,345.07,343.03,9835811.43,11599812.21,11165507.33,583869.57,1117945.64,744216.57,9251941.86,10481866.57,10421290.77,234185.99,276186.0,265845.41,13901.66,26617.75,17719.44,220284.33,249568.25,248125.97
2025-07-28,296,1,6,293,9077854.0,181230.0,8896624.0,216139.38,4315.0,211824.38,288.0,383.71,354.17,10.0,36.79,24.4,281.29,350.29,332.93,8849297.71,11751960.79,10846836.67,302004.57,1111408.5,732223.23,8547293.14,10640552.29,10114613.43,210697.56,279808.59,258258.02,7190.59,26462.11,17433.89,203506.98,253346.48,240824.13
2025-07-29,225,8,12,215,6798524.0,327705.0,6470819.0,161869.62,7802.5,154067.12,291.0,382.79,343.4,9.29,37.0,24.47,284.71,349.07,322.07,8918883.71,11717172.29,10518125.9,276352.43,1115689.57,735717.7,8642531.29,10601482.71,9782408.2,212354.37,278980.29,250431.57,6579.82,26564.04,17517.09,205774.55,252416.25,232914.48
2025-07-30,495,20,30,469,15142644.0,907738.0,14234906.0,360539.14,21612.81,338926.33,310.71,382.93,351.7,12.14,37.86,25.3,301.57,348.43,329.57,9516217.29,11722590.14,10771855.4,362863.71,1141623.79,760941.73,9153353.57,10580966.36,10010913.67,226576.6,279109.29,256472.75,8639.61,27181.52,18117.66,217936.99,251927.77,238355.09
2025-07-31,358,10,11,351,10974282.0,331347.0,10642935.0,261292.43,7889.21,253403.21,316.43,394.43,344.67,12.71,37.86,24.67,306.86,360.0,323.17,9696434.14,12075203.07,10558786.63,379983.29,1141960.21,743785.17,9316450.86,10933242.86,9815001.47,230867.48,287504.83,251399.68,9047.22,27189.53,17709.17,221820.26,260315.31,233690.51
2025-08-01,414,0,1,416,12667635.0,30240.0,12637395.0,301610.36,720.0,300890.36,359.14,379.64,351.6,11.57,35.36,24.57,350.86,347.71,330.23,10995389.29,11628194.36,10770901.43,345194.29,1067604.86,741104.1,10650195.0,10560589.5,10029797.33,261794.98,276861.77,256450.03,8218.91,25419.16,17645.34,253576.07,251442.61,238804.7
2025-08-02,157,13,19,141,4858819.0,572340.0,4286479.0,115686.17,13627.14,102059.02,317.43,349.57,343.2,11.86,29.57,23.77,308.71,323.36,322.6,9717861.57,10714623.21,10515637.8,353081.43,892097.71,716888.8,9364780.14,9822525.5,9798749.0,231377.66,255110.08,250372.33,8406.7,21240.42,17068.78,222970.95,233869.65,233303.55
2025-08-03,394,4,6,391,12056886.0,174950.0,11881936.0,287068.71,4165.48,282903.24,334.14,327.14,343.6,12.14,15.71,23.67,325.14,314.71,323.1,10225234.86,10030523.14,10527264.4,360792.86,472331.21,713994.57,9864442.0,9558191.93,9813269.83,243457.97,238821.98,250649.15,8590.31,11245.98,16999.87,234867.67,227576.0,233649.28
2025-08-04,310,1,3,310,9514813.0,83900.0,9430913.0,226543.17,1997.62,224545.55,336.14,312.07,345.53,11.71,10.86,22.6,327.57,304.43,326.1,10287657.57,9568477.64,10585887.2,346888.57,324446.57,681419.97,9940769.0,9244031.07,9904467.23,244944.23,227820.9,252044.93,8259.25,7724.92,16224.28,236684.98,220095.98,235820.65
2025-08-05,361,6,9,355,11078238.0,272750.0,10805488.0,263767.57,6494.05,257273.52,355.57,323.29,346.4,11.29,10.29,22.83,347.57,316.14,326.73,10899045.29,9908964.5,10612282.17,339037.86,307695.14,688482.63,10560007.43,9601269.36,9923799.53,259501.08,235927.73,252673.39,8072.33,7326.07,16392.44,251428.75,228601.65,236280.94
2025-08-06,510,29,33,481,15524340.0,881135.0,14643205.0,369627.14,20979.4,348647.74,357.71,334.21,360.63,11.71,11.93,23.73,349.29,325.43,340.13,10953573.29,10234895.29,11043589.37,335237.43,349050.57,711831.13,10618335.86,9885844.71,10331758.23,260799.36,243687.98,262942.6,7981.84,8310.73,16948.36,252817.52,235377.25,245994.24
2025-08-07,283,5,13,274,8711463.0,394350.0,8317113.0,207415.79,9389.29,198026.5,347.0,331.71,363.13,12.0,12.36,24.0,338.29,322.57,342.4,10630313.43,10163373.79,11120782.73,344237.86,362110.57,719932.47,10286075.57,9801263.21,10400850.27,253102.7,241985.09,264780.54,8196.14,8621.68,17141.25,244906.56,233363.41,247639.29
2025-08-08,212,12,18,197,6544466.0,545705.0,5998761.0,155820.62,12992.98,142827.64,318.14,338.64,361.0,14.43,13.0,24.33,307.0,328.93,339.93,9755575.0,10375482.14,11056653.87,417875.71,381535.0,730002.97,9337699.29,9993947.14,10326650.9,232275.6,247035.29,263253.66,9949.42,9084.17,17381.02,222326.17,237951.12,245872.64
2025-08-09,537,11,19,522,16432878.0,576054.0,15856824.0,391259.0,13715.57,377543.43,372.43,344.93,355.8,14.43,13.14,24.43,361.43,335.07,334.63,11409012.0,10563436.79,10897035.0,418406.29,385743.86,733068.43,10990605.71,10177692.93,10163966.57,271643.14,251510.4,259453.21,9962.06,9184.38,17454.01,261681.09,242326.02,241999.2
2025-08-10,449,6,15,437,13712647.0,451040.0,13261607.0,326491.6,10739.05,315752.55,380.29,357.21,366.93,15.71,13.93,24.83,368.0,346.57,345.4,11645549.29,10935392.07,11235824.43,457847.71,409320.29,745132.1,11187701.57,10526071.79,10490692.33,277274.98,260366.48,267519.63,10901.14,9745.72,17741.24,266373.85,250620.76,249778.39
2025-08-11,313,2,2,314,9585423.0,60200.0,9525223.0,228224.36,1433.33,226791.02,380.71,358.43,355.1,15.57,13.64,24.0,368.57,348.07,334.37,11655636.43,10971647.0,10875092.9,454462.0,400675.29,719767.77,11201174.43,10570971.71,10155325.13,277515.15,261229.69,258930.78,10820.52,9539.89,17137.33,266694.63,251689.8,241793.46
2025-08-12,243,1,10,237,7484286.0,286495.0,7197791.0,178197.29,6821.31,171375.98,363.86,359.71,361.97,15.71,13.5,24.17,351.71,349.64,341.13,11142214.71,11020630.0,11085418.97,456425.57,397731.71,724280.6,10685789.14,10622898.29,10361138.37,265290.83,262395.95,263938.55,10867.28,9469.8,17244.78,254423.55,252926.15,246693.77
2025-08-13,104,5,15,93,3267331.0,453156.0,2814175.0,77793.6,10789.43,67004.17,305.86,331.79,357.9,13.14,12.43,24.37,296.29,322.79,336.9,9391213.43,10172393.36,10962737.53,395285.71,365261.57,730294.13,8995927.71,9807131.79,10232443.4,223600.32,242199.84,261017.56,9411.57,8696.7,17387.96,214188.76,233503.14,243629.6
2025-08-14,260,8,14,250,8037767.0,422670.0,7615097.0,191375.4,10063.57,181311.83,302.57,324.79,358.63,13.29,12.64,24.53,292.86,315.57,337.5,9294971.14,9962642.29,10987811.0,399331.43,371784.64,735457.47,8895639.71,9590857.64,10252353.53,221308.84,237205.77,261614.55,9507.89,8852.02,17510.89,211800.95,228353.75,244103.66
