date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,region_display,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2026-01-05,Two_Days_Out_NS,20,1,5,16,639480.0,151710.0,487770.0,15225.71,3612.14,11613.57,,126.43,125.36,110.53,4.43,4.79,3.97,123.0,121.57,107.57,3874538.71,3841208.5,3386565.03,135056.86,145601.5,118968.1,3739481.86,3695607.0,3267596.93,92250.92,91457.34,80632.5,3215.64,3466.7,2832.57,89035.28,87990.64,77799.93
2026-01-06,Two_Days_Out_NS,22,2,2,21,682380.0,47766.0,634614.0,16247.14,1137.29,15109.86,,123.71,125.29,109.97,3.71,4.36,4.03,121.0,121.93,106.93,3788711.0,3837581.36,3369175.5,110539.14,131489.79,120560.3,3678171.86,3706091.57,3248615.2,90207.4,91370.98,80218.46,2631.89,3130.71,2870.48,87575.52,88240.28,77347.98
2026-01-07,Two_Days_Out_NS,510,17,18,493,15531920.0,534573.0,14997347.0,369807.62,12727.93,357079.69,,181.43,146.64,123.7,6.0,5.29,4.5,176.43,142.36,120.2,5541968.14,4486122.43,3785620.93,178295.29,158861.21,134346.73,5363672.86,4327261.21,3651274.2,131951.62,106812.44,90133.83,4245.13,3782.41,3198.73,127706.5,103030.03,86935.1
2026-01-08,Two_Days_Out_NS,19,0,6,14,606009.0,182710.0,423299.0,14428.79,4350.24,10078.55,,155.0,147.64,116.73,6.57,5.71,4.43,149.43,142.93,113.3,4742264.29,4516265.21,3575427.23,195767.0,171911.93,133517.37,4546497.29,4344353.29,3441909.87,112911.05,107530.12,85129.22,4661.12,4093.14,3178.99,108249.94,103436.98,81950.24
2026-01-09,Two_Days_Out_NS,87,3,6,82,2696466.0,185430.0,2511036.0,64201.57,4415.0,59786.57,,138.71,147.43,118.43,6.71,5.57,4.57,133.0,142.86,114.87,4245059.43,4512654.14,3627973.33,200611.29,167879.79,137618.37,4044448.14,4344774.36,3490354.97,101072.84,107444.15,86380.32,4776.46,3997.14,3276.63,96296.38,103447.01,83103.69
2026-01-10,Two_Days_Out_NS,102,2,3,100,3121333.0,90690.0,3030643.0,74317.45,2159.29,72158.17,,150.0,153.57,117.03,6.71,5.64,4.53,144.29,148.93,113.5,4588476.57,4698872.64,3585918.23,200571.29,170014.07,136627.37,4387905.29,4528858.57,3449290.87,109249.44,111877.92,85379.0,4775.51,4047.96,3253.03,104473.94,107829.97,82125.97
2026-01-11,Two_Days_Out_NS,222,29,34,189,6793033.0,1035258.0,5757775.0,161738.88,24649.0,137089.88,,140.29,146.43,121.03,10.57,7.43,5.57,130.71,140.0,116.47,4295803.0,4482947.79,3707603.93,318305.29,224497.5,168113.3,3977497.71,4258450.29,3539490.63,102281.02,106736.85,88276.28,7578.7,5345.18,4002.7,94702.33,101391.67,84273.59
2026-01-12,Two_Days_Out_NS,296,0,2,295,9014385.0,60890.0,8953495.0,214628.21,1449.76,213178.45,,179.71,153.07,130.2,10.14,7.29,5.63,170.57,146.79,125.57,5492218.0,4683378.36,3986149.9,305331.0,220193.93,170142.97,5186887.0,4463184.43,3816006.93,130767.09,111509.01,94908.33,7269.79,5242.71,4051.02,123497.31,106266.3,90857.31
2026-01-13,Two_Days_Out_NS,94,12,12,83,2871756.0,362720.0,2509036.0,68375.14,8636.19,59738.95,,190.0,156.86,132.83,11.57,7.64,6.03,179.43,150.21,127.8,5804986.0,4796848.5,4065690.97,350324.43,230431.79,182233.63,5454661.57,4566416.71,3883457.33,138213.95,114210.68,96802.16,8341.06,5486.47,4338.9,129872.89,108724.21,92463.27
2026-01-14,Two_Days_Out_NS,114,0,1,114,3497363.0,30380.0,3466983.0,83270.55,723.33,82547.21,,133.43,157.43,134.63,9.14,7.57,6.03,125.29,150.86,129.6,4085763.57,4813865.86,4120107.33,278296.86,228296.07,182230.3,3807466.71,4585569.79,3937877.03,97280.08,114615.85,98097.79,6626.12,5435.62,4338.82,90653.97,109180.23,93758.98
2026-01-15,Two_Days_Out_NS,21,5,5,17,668039.0,152210.0,515829.0,15905.69,3624.05,12281.64,,133.71,144.36,131.13,9.0,7.79,5.93,125.71,137.57,126.2,4094625.0,4418444.64,4014357.47,273939.71,234853.36,179056.3,3820685.29,4183591.29,3835301.17,97491.07,105201.06,95579.94,6522.37,5591.75,4263.25,90968.7,99609.32,91316.69
2026-01-16,Two_Days_Out_NS,112,0,2,111,3422017.0,60210.0,3361807.0,81476.6,1433.57,80043.02,,137.29,138.0,134.13,8.43,7.57,5.93,129.86,131.43,129.2,4198275.14,4221667.29,4105171.83,256051.14,228331.21,179062.97,3942224.0,3993336.07,3926108.87,99958.93,100515.89,97742.19,6096.46,5436.46,4263.41,93862.47,95079.43,93478.78
2026-01-17,Two_Days_Out_NS,105,1,3,103,3228469.0,91600.0,3136869.0,76868.31,2180.95,74687.36,,137.71,143.86,134.13,8.43,7.57,5.93,130.29,137.29,129.2,4213580.29,4401028.43,4105148.47,256181.14,228376.21,179095.3,3957399.14,4172652.21,3926053.17,100323.34,104786.39,97741.63,6099.55,5437.53,4264.17,94223.79,99348.86,93477.46
2026-01-18,Two_Days_Out_NS,17,0,0,18,545477.0,0.0,545477.0,12987.55,0.0,12987.55,,108.43,124.36,128.17,3.57,7.07,5.8,105.86,118.29,123.37,3321072.29,3808437.64,3925162.37,108287.14,213296.21,175540.3,3212785.14,3595141.43,3749622.07,79073.15,90677.09,93456.25,2578.26,5078.48,4179.53,76494.88,85598.6,89276.72
2026-01-19,Two_Days_Out_NS,136,5,10,127,4116858.0,258827.0,3858031.0,98020.43,6162.55,91857.88,,85.57,132.64,129.17,4.71,7.43,6.1,81.86,126.21,124.07,2621425.57,4056821.79,3953913.37,136563.86,220947.43,183158.53,2484861.71,3835874.36,3770754.83,62414.9,96591.0,94140.79,3251.52,5260.65,4360.92,59163.37,91330.34,89779.88
2026-01-20,Two_Days_Out_NS,72,0,0,73,2218295.0,0.0,2218295.0,52816.55,0.0,52816.55,,82.43,136.21,126.43,3.0,7.29,5.87,80.43,129.93,121.57,2528074.0,4166530.0,3871751.57,84746.71,217535.57,176108.17,2443327.29,3948994.43,3695643.4,60192.24,99203.1,92184.56,2017.78,5179.42,4193.05,58174.46,94023.68,87991.51
2026-01-21,Two_Days_Out_NS,3,0,0,3,90640.0,0.0,90640.0,2158.1,0.0,2158.1,,66.57,100.0,122.9,2.86,6.0,5.7,64.57,94.93,118.17,2041399.29,3063581.43,3762711.97,80406.71,179351.79,171056.17,1960992.57,2884229.64,3591655.8,48604.75,72942.42,89588.38,1914.45,4270.28,4072.77,46690.3,68672.13,85515.61
2026-01-22,Two_Days_Out_NS,100,0,0,101,3054047.0,0.0,3054047.0,72715.4,0.0,72715.4,,77.86,105.79,125.47,2.14,5.57,5.43,76.57,101.14,121.0,2382257.57,3238441.29,3840074.87,58662.43,166301.07,162878.5,2323595.14,3072140.21,3677196.37,56720.42,77105.74,91430.35,1396.72,3959.55,3878.06,55323.69,73146.19,87552.29
2026-01-23,Two_Days_Out_NS,214,3,15,200,6554844.0,453920.0,6100924.0,156067.71,10807.62,145260.1,,92.43,114.86,125.57,4.0,6.21,5.77,89.29,109.57,120.77,2829804.29,3514039.71,3843491.5,114906.71,185478.93,172963.4,2714897.57,3328560.79,3670528.1,67376.29,83667.61,91511.7,2735.87,4416.16,4118.18,64640.42,79251.45,87393.53
2026-01-24,Two_Days_Out_NS,93,0,0,94,2864899.0,0.0,2864899.0,68211.88,0.0,68211.88,,90.71,114.21,128.5,3.57,6.0,5.77,88.0,109.14,123.7,2777865.71,3495723.0,3932854.47,101821.0,179001.07,172963.4,2676044.71,3316721.93,3759891.07,66139.66,83231.5,93639.39,2424.31,4261.93,4118.18,63715.35,78969.57,89521.22
2026-01-25,Two_Days_Out_NS,14,0,5,10,460381.0,153010.0,307371.0,10961.45,3643.1,7318.36,,90.29,99.36,125.97,4.29,3.93,5.67,86.86,96.36,121.27,2765709.14,3043390.71,3856633.13,123679.57,115983.36,170001.07,2642029.57,2927407.36,3686632.07,65850.22,72461.68,91824.6,2944.75,2761.51,4047.65,62905.47,69700.18,87776.95
2026-01-26,Two_Days_Out_NS,124,4,11,114,3777348.0,301764.0,3475584.0,89936.86,7184.86,82752.0,,88.57,87.07,129.57,4.43,4.57,5.97,85.0,83.43,124.57,2717207.71,2669316.64,3965402.27,129813.43,133188.64,178032.87,2587394.29,2536128.0,3787369.4,64695.42,63555.16,94414.34,3090.8,3171.16,4238.88,61604.63,60384.0,90175.46
2026-01-27,Two_Days_Out_NS,365,2,2,364,11148387.0,60750.0,11087637.0,265437.79,1446.43,263991.36,,130.43,106.43,131.0,4.71,3.86,5.73,126.57,103.5,126.23,3992935.14,3260504.57,4009815.8,138492.0,111619.36,170974.87,3854443.14,3148885.21,3838840.93,95069.88,77631.06,95471.8,3297.43,2657.6,4070.83,91772.46,74973.46,91400.98
2026-01-28,Two_Days_Out_NS,101,0,2,100,3088320.0,60390.0,3027930.0,73531.43,1437.86,72093.57,,144.43,105.5,127.6,5.0,3.93,5.67,140.43,102.5,122.9,4421175.14,3231287.21,3905814.57,147119.14,113762.93,168949.87,4274056.0,3117524.29,3736864.7,105266.07,76935.41,92995.58,3502.84,2708.64,4022.62,101763.24,74226.77,88972.97
2026-01-29,Two_Days_Out_NS,117,0,1,117,3593073.0,31800.0,3561273.0,85549.36,757.14,84792.21,,146.86,112.36,130.13,5.14,3.64,5.47,142.71,109.64,125.63,4498178.86,3440218.21,3982811.2,151662.0,105162.21,162696.87,4346516.86,3335056.0,3820114.33,107099.5,81909.96,94828.84,3611.0,2503.86,3873.74,103488.5,79406.1,90955.1
2026-01-30,Two_Days_Out_NS,18,0,1,18,563054.0,20840.0,542214.0,13406.05,496.19,12909.86,,118.86,105.64,127.2,3.14,3.57,5.43,116.71,103.0,122.73,3642208.86,3236006.57,3892942.33,89793.43,102350.07,161382.2,3552415.43,3133656.5,3731560.13,86719.26,77047.78,92689.1,2137.94,2436.91,3842.43,84581.32,74610.87,88846.67
2026-01-31,Two_Days_Out_NS,96,0,1,96,2959134.0,30260.0,2928874.0,70455.57,720.48,69735.1,,119.29,105.0,123.6,3.29,3.43,5.4,117.0,102.5,119.17,3655671.0,3216768.36,3784782.27,94116.29,97968.64,160377.27,3561554.71,3118799.71,3624405.0,87039.79,76589.72,90113.86,2240.87,2332.59,3818.51,84798.92,74257.14,86295.36
2026-02-01,Two_Days_Out_NS,107,1,11,97,3283274.0,327581.0,2955693.0,78173.19,7799.55,70373.64,,132.57,111.43,120.47,4.14,4.21,5.6,129.43,108.14,115.83,4058941.43,3412325.29,3688328.07,119055.0,121367.29,166245.97,3939886.43,3290958.0,3522082.1,96641.46,81245.84,87817.34,2834.64,2889.7,3958.24,93806.82,78356.14,83859.1
2026-02-02,Two_Days_Out_NS,2,0,1,1,60760.0,30340.0,30420.0,1446.67,722.38,724.29,,115.14,101.86,119.77,2.71,3.57,5.53,113.29,99.14,115.17,3528000.29,3122604.0,3666439.63,80280.14,105046.79,164224.97,3447720.14,3017557.21,3502214.67,84000.01,74347.72,87296.18,1911.43,2501.12,3910.12,82088.58,71846.6,83386.06
2026-02-03,Two_Days_Out_NS,49,1,4,46,1511488.0,121310.0,1390178.0,35987.81,2888.33,33099.48,,70.0,100.21,111.73,3.0,3.86,5.43,67.86,97.21,107.23,2151300.43,3072117.79,3422097.63,88931.57,113711.79,161231.3,2062368.86,2958406.0,3260866.33,51221.44,73145.66,81478.52,2117.42,2707.42,3838.84,49104.02,70438.24,77639.68
2026-02-04,Two_Days_Out_NS,98,0,0,99,3039729.0,0.0,3039729.0,72374.5,0.0,72374.5,,69.57,107.0,114.33,2.71,3.86,5.27,67.71,104.07,110.0,2144358.86,3282767.0,3502105.93,80304.43,113711.79,156174.3,2064054.43,3169055.21,3345931.63,51056.16,78161.12,83383.48,1912.01,2707.42,3718.44,49144.15,75453.7,79665.04
2026-02-05,Two_Days_Out_NS,207,2,8,200,6276904.0,215088.0,6061816.0,149450.1,5121.14,144328.95,,82.43,114.64,120.5,3.71,4.43,5.47,79.57,111.14,115.97,2527763.29,3512971.07,3688590.07,106488.43,129075.21,161751.7,2421274.86,3383895.86,3526838.37,60184.84,83642.17,87823.57,2535.44,3073.22,3851.23,57649.4,80568.95,83972.34
2026-02-06,Two_Days_Out_NS,118,0,5,114,3610754.0,144533.0,3466221.0,85970.33,3441.26,82529.07,,96.71,107.79,107.43,4.29,3.71,5.03,93.29,105.0,103.33,2963149.0,3302678.93,3291217.87,124158.86,106976.14,148750.37,2838990.14,3195702.79,3142467.5,70551.17,78635.21,78362.33,2956.16,2547.05,3541.68,67595.0,76088.16,74820.66
2026-02-07,Two_Days_Out_NS,15,0,3,13,487090.0,90970.0,396120.0,11597.38,2165.95,9431.43,,85.14,102.21,107.3,4.57,3.93,4.93,81.43,99.21,103.3,2609999.86,3132835.43,3287253.9,132831.71,113474.0,145692.37,2477168.14,3019361.43,3141561.53,62142.85,74591.32,78267.95,3162.66,2701.76,3468.87,58980.19,71889.56,74799.08
2026-02-08,Two_Days_Out_NS,116,0,4,113,3566414.0,121230.0,3445184.0,84914.62,2886.43,82028.19,,86.43,109.5,108.27,3.57,3.86,4.87,83.71,106.57,104.33,2650448.43,3354694.93,3316252.17,103353.0,111204.0,143552.37,2547095.43,3243490.93,3172699.8,63105.92,79873.69,78958.39,2460.78,2647.71,3417.91,60645.13,77225.97,75540.47
2026-02-09,Two_Days_Out_NS,12,0,3,10,397340.0,92640.0,304700.0,9460.48,2205.71,7254.76,,87.86,101.5,105.27,3.86,3.29,4.87,85.0,99.14,101.33,2698531.29,3113265.79,3225452.4,112253.0,96266.57,143617.37,2586278.29,3016999.21,3081835.03,64250.75,74125.38,76796.49,2672.69,2292.06,3419.46,61578.05,71833.31,73377.02
2026-02-10,Two_Days_Out_NS,162,14,18,145,4859561.0,439301.0,4420260.0,115703.83,10459.55,105244.29,,104.0,87.0,103.27,5.86,4.43,4.33,99.14,83.5,99.87,3176827.43,2664063.93,3161003.33,157680.29,123305.93,123752.13,3019147.14,2540758.0,3037251.2,75638.75,63430.09,75261.98,3754.29,2935.86,2946.48,71884.46,60494.24,72315.5
2026-02-11,Two_Days_Out_NS,226,0,1,226,6922801.0,30390.0,6892411.0,164828.6,723.57,164105.02,,122.29,95.93,100.93,6.0,4.36,4.3,117.29,92.5,97.57,3731552.0,2937955.43,3091283.87,162021.71,121163.07,122735.47,3569530.29,2816792.36,2968548.4,88846.48,69951.32,73602.0,3857.66,2884.83,2922.27,84988.82,67066.48,70679.72
2026-02-12,Two_Days_Out_NS,1,0,1,0,30290.0,30290.0,0.0,721.19,721.19,0.0,,92.86,87.64,97.83,5.0,4.36,3.93,88.71,84.14,94.8,2839178.57,2683470.93,2996568.33,135622.0,121055.21,111654.47,2703556.57,2562415.71,2884913.87,67599.49,63892.17,71346.87,3229.09,2882.27,2658.44,64370.39,61009.9,68688.43
2026-02-13,Two_Days_Out_NS,3,0,0,3,91930.0,0.0,91930.0,2188.81,0.0,2188.81,,76.43,86.57,94.13,4.29,4.29,3.9,72.86,83.07,91.1,2336489.43,2649819.21,2883053.9,114974.43,119566.64,110641.8,2221515.0,2530252.57,2772412.1,55630.7,63090.93,68644.14,2737.49,2846.82,2634.33,52893.21,60244.11,66009.81
2026-02-14,Two_Days_Out_NS,31,1,3,29,972118.0,91110.0,881008.0,23145.67,2169.29,20976.38,,78.71,81.93,94.47,4.29,4.43,3.83,75.14,78.29,91.5,2405779.14,2507889.5,2893189.87,114994.43,123913.07,108605.13,2290784.71,2383976.43,2784584.73,57280.46,59711.66,68885.47,2737.96,2950.31,2585.84,54542.49,56761.34,66299.64
2026-02-15,Two_Days_Out_NS,340,1,9,332,10343143.0,273861.0,10069282.0,246265.31,6520.5,239744.81,,110.71,98.57,102.07,5.0,4.29,4.07,106.43,95.07,98.87,3373883.29,3012165.86,3123894.07,136798.86,120075.93,115726.83,3237084.43,2892089.93,3008167.23,80330.56,71718.24,74378.43,3257.12,2858.95,2755.4,77073.44,68859.28,71623.03
2026-02-16,Two_Days_Out_NS,110,0,5,106,3366620.0,151940.0,3214680.0,80157.62,3617.62,76540.0,,124.71,106.29,102.23,5.29,4.57,4.13,120.14,102.57,98.97,3798066.14,3248298.71,3128499.1,145270.29,128761.64,117738.17,3652795.86,3119537.07,3010760.93,90430.15,77340.45,74488.07,3458.82,3065.75,2803.29,86971.33,74274.69,71684.78
2026-02-17,Two_Days_Out_NS,28,0,0,29,879663.0,0.0,879663.0,20944.36,0.0,20944.36,,105.57,104.79,102.6,2.71,4.29,4.13,103.57,101.36,99.33,3229509.29,3203168.36,3139638.63,82513.0,120096.64,117738.17,3146996.29,3083071.71,3021900.47,76893.08,76265.91,74753.3,1964.6,2859.44,2803.29,74928.48,73406.47,71950.01
2026-02-19,Two_Days_Out_NS,112,0,3,110,3431046.0,90730.0,3340316.0,81691.57,2160.24,79531.33,,89.29,105.79,101.8,3.0,4.5,3.9,87.0,102.14,98.77,2730687.14,3231119.57,3116778.23,91133.0,126577.36,112134.93,2639554.14,3104542.21,3004643.3,65016.36,76931.42,74209.01,2169.83,3013.75,2669.88,62846.53,73917.67,71539.13
2026-02-20,Two_Days_Out_NS,117,2,2,116,3589278.0,52828.0,3536450.0,85459.0,1257.81,84201.19,,105.86,99.36,103.3,3.14,4.07,3.97,103.57,96.14,100.2,3239114.0,3039146.29,3162477.67,94352.71,114987.36,113895.87,3144761.29,2924158.93,3048581.8,77121.76,72360.63,75297.09,2246.49,2737.79,2711.81,74875.27,69622.83,72585.28
2026-02-21,Two_Days_Out_NS,130,0,0,131,3987355.0,0.0,3987355.0,94937.02,0.0,94937.02,,124.0,100.21,107.53,3.14,3.71,3.97,121.86,97.36,104.47,3795603.29,3066046.36,3292368.17,94352.71,104663.57,113895.87,3701250.57,2961382.79,3178472.3,90371.51,73001.1,78389.72,2246.49,2491.99,2711.81,88125.01,70509.11,75677.91
2026-02-22,Two_Days_Out_NS,116,1,8,109,3558025.0,241969.0,3316056.0,84714.88,5761.17,78953.71,,136.14,107.43,108.07,3.86,4.07,4.23,133.29,104.21,104.73,4165018.57,3285398.86,3309167.43,115904.0,115449.21,121961.5,4049114.57,3169949.64,3187205.93,99167.11,78223.78,78789.7,2759.62,2748.79,2903.85,96407.49,75474.99,75885.86
2026-02-23,Two_Days_Out_NS,232,10,14,219,7025425.0,362234.0,6663191.0,167272.02,8624.62,158647.4,,120.71,115.71,108.67,4.57,4.79,4.2,117.14,111.79,105.37,3691058.86,3532471.07,3324853.47,128528.71,132663.79,118905.3,3562530.14,3399807.29,3205948.17,87882.35,84106.45,79163.18,3060.21,3158.66,2831.08,84822.14,80947.79,76332.1
2026-02-24,Two_Days_Out_NS,32,0,3,30,997457.0,90720.0,906737.0,23748.98,2160.0,21588.98,,109.57,117.14,106.63,4.29,4.79,4.3,106.29,113.21,103.23,3352607.0,3575336.57,3262605.4,119783.0,132526.64,121929.3,3232824.0,3442809.93,3140676.1,79823.98,85127.06,77681.08,2851.98,3155.4,2903.08,76972.0,81971.66,74778.0
2026-02-25,Two_Days_Out_NS,19,0,4,16,605264.0,121790.0,483474.0,14411.05,2899.76,11511.29,,108.29,106.93,106.8,4.86,3.79,4.27,104.43,104.0,103.43,3313407.14,3271458.21,3267434.83,137181.57,109847.29,120888.63,3176225.57,3161610.93,3146546.2,78890.65,77891.86,77796.07,3266.23,2615.41,2878.3,75624.42,75276.45,74917.77
2026-02-26,Two_Days_Out_NS,27,0,1,27,846272.0,20476.0,825796.0,20149.33,487.52,19661.81,,96.14,92.71,103.57,4.57,3.79,3.93,92.57,89.79,100.53,2944153.71,2837420.43,3169732.3,127145.29,109139.14,111512.37,2817008.43,2728281.29,3058219.93,70098.9,67557.63,75469.82,3027.27,2598.55,2655.06,67071.63,64959.08,72814.76
2026-02-27,Two_Days_Out_NS,22,0,3,20,692576.0,90450.0,602126.0,16489.9,2153.57,14336.33,,82.57,94.21,92.13,4.71,3.93,3.97,78.86,91.21,89.07,2530339.14,2884726.57,2821205.27,132519.86,113436.29,112502.37,2397819.29,2771290.29,2708702.9,60246.17,68683.97,67171.55,3155.23,2700.86,2678.63,57090.93,65983.1,64492.93
2026-02-28,Two_Days_Out_NS,195,0,4,192,5993864.0,121500.0,5872364.0,142711.05,2892.86,139818.19,,91.86,107.93,95.27,5.29,4.21,4.03,87.57,104.71,92.13,2816983.29,3306293.29,2918056.73,149877.0,122114.86,114539.37,2667106.29,3184178.43,2803517.37,67071.03,78721.27,69477.54,3568.5,2907.5,2727.13,63502.53,75813.77,66750.41
2026-03-01,Two_Days_Out_NS,43,5,6,38,1316238.0,170756.0,1145482.0,31339.0,4065.62,27273.38,,81.43,108.79,92.8,5.0,4.43,4.2,77.43,105.36,89.5,2496728.0,3330873.29,2842162.23,139703.71,127803.86,119171.23,2357024.29,3203069.43,2722991.0,59445.9,79306.51,67670.53,3326.28,3042.95,2837.41,56119.63,76263.56,64833.12
2026-03-02,Two_Days_Out_NS,14,2,5,10,439449.0,151510.0,287939.0,10463.07,3607.38,6855.69,,50.29,85.5,92.67,3.71,4.14,4.33,47.57,82.36,89.23,1555874.29,2623466.57,2838042.07,109600.29,119064.5,123526.9,1446274.0,2504402.07,2714515.17,37044.63,62463.49,67572.43,2609.53,2834.87,2941.12,34435.1,59628.62,64631.31
2026-03-03,Two_Days_Out_NS,19,0,0,20,611370.0,0.0,611370.0,14556.43,0.0,14556.43,,48.43,79.0,90.1,3.29,3.79,4.3,46.14,76.21,86.7,1500719.0,2426663.0,2759783.27,96640.29,108211.64,122518.23,1404078.71,2318451.36,2637265.03,35731.4,57777.69,65709.13,2300.96,2576.47,2917.1,33430.45,55201.22,62792.02
2026-03-04,Two_Days_Out_NS,75,1,2,74,2321076.0,60940.0,2260136.0,55263.71,1450.95,53812.76,,56.43,82.36,89.03,3.0,3.93,4.0,54.43,79.43,85.93,1745835.0,2529621.07,2727710.0,87947.43,112564.5,113630.2,1657887.57,2417056.57,2614079.8,41567.5,60229.07,64945.48,2093.99,2680.11,2705.48,39473.51,57548.96,62240.0
2026-03-05,Two_Days_Out_NS,109,0,4,106,3352330.0,121300.0,3231030.0,79817.38,2888.1,76929.29,,68.14,82.14,92.6,3.43,4.0,4.1,65.71,79.14,89.43,2103843.29,2523998.5,2837429.0,102350.86,114748.07,116662.2,2001492.43,2409250.43,2720766.8,50091.51,60095.2,67557.83,2436.93,2732.1,2777.67,47654.58,57363.1,64780.16
2026-03-06,Two_Days_Out_NS,108,0,1,108,3315426.0,30500.0,3284926.0,78938.71,726.19,78212.52,,80.43,81.5,94.57,3.14,3.93,4.0,78.29,78.57,91.5,2478536.14,2504437.64,2897560.27,93786.57,113153.21,113635.2,2384749.57,2391284.43,2783925.07,59012.76,59629.47,68989.53,2233.01,2694.12,2705.6,56779.75,56935.34,66283.93
2026-03-07,Two_Days_Out_NS,7,0,5,3,234880.0,142770.0,92110.0,5592.38,3399.29,2193.1,,53.57,72.71,91.53,3.29,4.29,4.17,51.29,69.43,88.3,1655824.14,2236403.71,2804065.3,96825.14,123351.07,118394.2,1558999.0,2113052.64,2685671.1,39424.38,53247.71,66763.46,2305.36,2936.93,2818.91,37119.02,50310.78,63944.55
2026-03-08,Two_Days_Out_NS,100,5,8,93,3081296.0,243850.0,2837446.0,73364.19,5805.95,67558.24,,61.71,71.57,87.97,3.57,4.29,4.17,59.14,68.29,84.73,1907975.29,2202351.64,2697545.03,107267.14,123485.43,119352.93,1800708.14,2078866.21,2578192.1,45427.98,52436.94,64227.26,2553.98,2940.13,2841.74,42874.0,49496.82,61385.53
2026-03-09,Two_Days_Out_NS,396,2,3,394,12028498.0,76490.0,11952008.0,286392.81,1821.19,284571.62,,116.29,83.29,97.23,3.29,3.5,4.1,114.0,80.79,94.07,3563553.71,2559714.0,2978136.5,96550.0,103075.14,117084.83,3467003.71,2456638.86,2861051.67,84846.52,60945.57,70908.01,2298.81,2454.17,2787.73,82547.71,58491.4,68120.28
2026-03-10,Two_Days_Out_NS,24,0,3,22,754945.0,80929.0,674016.0,17974.88,1926.88,16048.0,,117.0,82.71,97.53,3.71,3.5,4.1,114.29,80.21,94.37,3584064.43,2542391.71,2987065.0,108111.29,102375.79,116750.13,3475953.14,2440015.93,2870314.87,85334.87,60533.14,71120.6,2574.08,2437.52,2779.77,82760.79,58095.62,68340.83
2026-03-11,Two_Days_Out_NS,137,1,2,136,4204824.0,62030.0,4142794.0,100114.86,1476.9,98637.95,,125.86,91.14,98.23,3.71,3.36,4.03,123.14,88.79,95.13,3853171.29,2799503.14,3008345.33,108267.0,98107.21,114776.8,3744904.29,2701395.93,2893568.53,91742.17,66654.84,71627.27,2577.79,2335.89,2732.78,89164.39,64318.95,68894.49
2026-03-12,Two_Days_Out_NS,97,0,1,97,2986914.0,30340.0,2956574.0,71117.0,722.38,70394.62,,124.14,96.14,101.07,3.29,3.36,3.97,121.86,93.79,98.03,3800969.0,2952406.14,3094664.47,95272.71,98811.79,112700.13,3705696.29,2853594.36,2981964.33,90499.26,70295.38,73682.49,2268.4,2352.66,2683.34,88230.86,67942.72,70999.15
2026-03-13,Two_Days_Out_NS,101,4,6,96,3143643.0,186373.0,2957270.0,74848.64,4437.45,70411.19,,123.14,101.79,99.03,4.0,3.57,3.57,120.14,99.21,96.4,3776428.57,3127482.36,3037467.2,117540.29,105663.43,104269.2,3658888.29,3021818.93,2933198.0,89914.97,74463.87,72320.65,2798.58,2515.8,2482.6,87116.39,71948.07,69838.05
2026-03-14,Two_Days_Out_NS,13,1,3,11,425313.0,91050.0,334263.0,10126.5,2167.86,7958.64,,124.0,88.79,91.93,3.71,3.5,3.63,121.29,86.29,89.23,3803633.29,2729728.71,2820884.27,110151.71,103488.43,106291.2,3693481.57,2626240.29,2714593.07,90562.7,64993.54,67163.91,2622.66,2464.01,2530.74,87940.04,62529.53,64633.17
2026-03-15,Two_Days_Out_NS,19,0,3,16,574960.0,90870.0,484090.0,13689.52,2163.57,11525.95,,112.43,87.07,92.53,3.0,3.29,3.7,110.29,84.71,89.77,3445585.29,2676780.29,2839039.93,88297.43,97782.29,108310.53,3357287.86,2578998.0,2730729.4,82037.74,63732.86,67596.19,2102.32,2328.15,2578.82,79935.42,61404.71,65017.37
2026-03-16,Two_Days_Out_NS,136,10,13,124,4151018.0,383926.0,3767092.0,98833.76,9141.1,89692.67,,75.29,95.79,96.97,4.43,3.86,4.13,71.71,92.86,93.8,2320231.0,2941892.36,2974342.87,132216.86,114383.43,121108.07,2188014.14,2827508.93,2853234.8,55243.59,70045.06,70817.69,3148.02,2723.42,2883.53,52095.57,67321.64,67934.16
2026-03-17,Two_Days_Out_NS,213,0,6,208,6495175.0,181970.0,6313205.0,154647.02,4332.62,150314.4,,102.29,109.64,103.03,4.86,4.29,4.23,98.29,106.29,99.77,3140263.86,3362164.14,3158444.77,146651.29,127381.29,124136.73,2993612.57,3234782.86,3034308.03,74768.19,80051.53,75201.06,3491.7,3032.89,2955.64,71276.49,77018.64,72245.43
